CrashFactId,Name,MinorInjuries,ModerateInjuries,SevereInjuries,FatalInjuries,PrimaryCollisionFactor_Code,CollisionType_Code,Distance,CrashTime
655643,CR-0000040229,0,0,0,0,5,3,0.0,17
655644,CR-0000040129,0,0,1,0,5,5,100.0,16
655649,CR-0000050509,1,0,0,0,4,1,0.0,18
655650,CR-0000044737,1,0,0,0,5,0,0.0,6
655651,CR-0000050050,0,0,0,0,5,5,119.0,14
655652,CR-0000068101,1,0,0,0,5,5,0.0,12
655653,CR-0000064990,1,0,0,0,5,2,50.0,9
655654,CR-0000064973,1,0,0,0,5,0,0.0,13
655655,CR-0000033749,0,0,0,0,5,3,0.0,18
655656,CR-0000035452,0,0,0,0,5,3,0.0,14
655657,CR-0000033136,0,0,0,0,5,3,0.0,4
655658,CR-0000035440,2,0,0,0,5,0,0.0,13
655659,CR-0000043592,1,1,0,0,5,3,222.0,0
655660,CR-0000067690,2,2,0,0,5,1,0.0,14
655666,CR-0000068306,0,0,0,0,5,5,12.0,0
655667,CR-0000068064,2,0,0,0,5,5,0.0,11
655668,CR-0000063646,0,0,0,0,5,5,21.0,20
655669,CR-0000064968,2,0,0,0,5,0,0.0,8
655670,CR-0000068769,2,0,0,0,5,0,0.0,16
655671,CR-0000040231,0,1,0,0,5,3,0.0,19
655672,CR-0000063343,0,1,0,0,5,0,562.0,19
655675,CR-0000049417,0,1,0,0,3,3,0.0,22
655676,CR-0000049894,0,0,0,0,4,1,0.0,16
655677,CR-0000050250,0,0,0,0,5,3,50.0,10
655678,CR-0000040338,0,0,0,0,5,3,0.0,0
655679,CR-0000040263,0,0,0,0,5,3,276.0,19
655680,CR-0000068700,0,1,0,0,5,1,0.0,4
655681,CR-0000063328,0,0,0,0,5,5,0.0,15
655682,CR-0000063326,0,1,0,0,3,8,0.0,15
655683,CR-0000063483,5,1,0,0,5,0,0.0,20
655684,CR-0000063478,0,0,0,0,5,0,0.0,14
655685,CR-0000063321,1,1,0,0,5,1,0.0,21
655686,CR-0000068768,0,0,0,0,5,0,0.0,15
655687,CR-0000068766,0,0,0,0,5,0,0.0,8
655688,CR-0000068265,0,0,0,0,5,6,51.0,16
655689,CR-0000063545,0,0,0,0,5,6,133.0,19
655690,CR-0000063492,1,0,0,0,5,5,10.0,11
655691,CR-0000063457,0,0,0,0,5,0,115.0,7
655692,CR-0000063553,1,0,0,0,5,0,123.0,8
655693,CR-0000032869,1,0,0,0,5,5,72.0,19
655694,CR-0000033006,0,0,0,0,4,5,0.0,14
655695,CR-0000034203,1,0,0,0,5,5,111.0,14
655696,CR-0000032940,0,0,0,0,5,5,0.0,17
655697,CR-0000032933,1,0,0,0,5,3,0.0,8
655698,CR-0000032988,2,0,0,0,5,3,0.0,18
655699,CR-0000033844,0,0,0,0,4,3,0.0,9
655700,CR-0000033841,0,1,0,0,3,3,0.0,22
655701,CR-0000033122,0,2,0,0,5,3,165.0,21
655702,CR-0000032956,1,0,0,0,5,3,0.0,17
655703,CR-0000035519,2,0,0,0,5,1,0.0,13
655704,CR-0000035423,0,0,0,0,5,6,27.0,17
655705,CR-0000035422,0,0,0,0,5,6,50.0,17
655706,CR-0000033827,0,0,0,0,4,6,0.0,18
655707,CR-0000035506,0,0,0,0,5,3,0.0,11
655708,CR-0000040310,1,0,0,0,4,3,0.0,17
655709,CR-0000034833,0,0,0,0,5,0,0.0,14
655710,CR-0000067900,1,0,0,0,5,5,0.0,20
655711,CR-0000033506,1,0,0,0,4,1,0.0,13
655712,CR-0000033892,0,0,0,0,5,3,0.0,16
655713,CR-0000034687,1,0,0,0,0,3,0.0,10
655714,CR-0000034113,2,0,0,0,5,5,210.0,11
655715,CR-0000033875,1,0,0,0,5,3,6.0,8
655716,CR-0000067948,0,0,0,0,5,1,0.0,19
655717,CR-0000067914,0,0,0,0,5,0,171.0,16
655719,CR-0000039495,0,0,0,0,5,3,55.0,23
655720,CR-0000047660,0,0,0,0,5,5,80.0,17
655721,CR-0000047189,0,1,0,0,0,3,0.0,9
655722,CR-0000064277,1,0,0,0,5,7,0.0,7
655723,CR-0000033800,1,0,0,0,4,3,0.0,15
655724,CR-0000034352,1,0,0,0,5,3,0.0,17
655725,CR-0000033718,0,1,0,0,5,3,0.0,21
655726,CR-0000067898,0,1,0,0,5,8,0.0,17
655727,CR-0000063350,1,0,0,0,5,5,30.0,19
655728,CR-0000063490,0,1,0,0,5,0,0.0,10
655729,CR-0000063316,0,0,0,0,5,5,195.0,16
655730,CR-0000062963,0,0,0,0,5,5,96.0,20
655731,CR-0000062958,1,1,0,0,5,0,0.0,14
655732,CR-0000062953,1,0,0,0,5,0,0.0,8
655733,CR-0000063422,1,0,0,0,5,0,0.0,22
655734,CR-0000068157,0,0,0,0,5,5,0.0,16
655735,CR-0000063603,0,0,0,0,5,0,0.0,17
655736,CR-0000063157,0,0,0,0,5,0,0.0,14
655737,CR-0000033765,0,0,0,0,5,5,0.0,8
655738,CR-0000033927,0,0,0,0,4,3,0.0,22
655739,CR-0000032928,4,0,0,0,5,0,0.0,14
655740,CR-0000035543,1,0,0,0,3,3,32.0,18
655741,CR-0000068163,0,0,0,0,5,6,790.0,21
655742,CR-0000068279,1,0,0,0,5,5,90.0,11
655743,CR-0000068124,0,0,0,0,5,5,0.0,19
655744,CR-0000068283,0,0,0,0,5,0,0.0,19
655745,CR-0000068122,0,0,0,0,5,6,215.0,18
655746,CR-0000063518,0,0,0,0,5,2,50.0,14
655747,CR-0000068249,0,0,0,0,5,0,0.0,13
655748,CR-0000033766,0,0,0,0,5,5,0.0,14
655749,CR-0000033924,0,0,0,0,5,3,75.0,21
655750,CR-0000033923,0,0,0,0,5,3,141.0,21
655751,CR-0000033054,0,0,0,0,5,5,0.0,8
655752,CR-0000035520,0,1,0,0,5,1,0.0,13
655753,CR-0000035388,0,0,0,0,5,5,0.0,18
655754,CR-0000050633,0,0,0,0,5,3,89.0,0
655755,CR-0000068667,1,0,1,0,5,0,0.0,5
655757,CR-0000039493,2,0,0,0,5,6,0.0,18
655758,CR-0000068783,0,0,0,0,5,5,0.0,18
655759,CR-0000063594,1,0,0,0,5,5,65.0,8
655760,CR-0000063491,0,1,0,0,5,0,355.0,10
655761,CR-0000068690,0,0,0,0,5,6,22.0,17
655762,CR-0000046740,0,0,0,0,5,3,0.0,10
655763,CR-0000040213,0,0,0,0,5,3,50.0,7
655764,CR-0000040042,1,0,0,0,5,5,30.0,14
655765,CR-0000040187,0,0,0,0,5,3,130.0,2
655766,CR-0000063283,0,1,0,0,5,0,0.0,20
655767,CR-0000068685,0,0,1,1,5,6,310.0,18
655768,CR-0000035538,0,0,0,0,5,3,0.0,1
655769,CR-0000035535,0,0,0,0,4,6,0.0,8
655770,CR-0000035401,1,0,0,0,5,0,0.0,11
655771,CR-0000034183,0,0,0,0,5,3,0.0,22
655772,CR-0000040047,0,0,0,0,5,0,0.0,21
655773,CR-0000041649,1,0,0,0,5,5,0.0,17
655774,CR-0000050152,0,0,0,0,5,3,325.0,5
655776,CR-0000041792,0,0,0,0,4,3,0.0,1
655777,CR-0000039592,0,0,0,0,5,3,0.0,17
655778,CR-0000042958,2,0,0,0,5,3,745.0,18
655779,CR-0000047619,0,0,0,0,4,1,0.0,18
655780,CR-0000047925,0,0,0,0,4,1,0.0,23
655781,CR-0000047187,0,0,0,0,4,5,0.0,8
655783,CR-0000050644,1,0,0,0,5,0,150.0,15
655784,CR-0000049402,0,1,0,0,5,6,100.0,14
655785,CR-0000034871,0,0,0,0,4,3,0.0,6
655786,CR-0000034450,1,0,0,0,5,1,0.0,16
655787,CR-0000040215,1,0,0,0,5,3,0.0,23
655788,CR-0000061744,1,0,1,0,5,5,0.0,0
655789,CR-0000061646,0,1,0,0,5,8,0.0,17
655790,CR-0000061635,0,0,0,0,5,0,111.0,21
655791,CR-0000061785,1,1,0,0,5,0,75.0,2
655792,CR-0000061863,1,0,0,0,5,8,0.0,14
655793,CR-0000062164,1,0,0,0,5,0,0.0,7
655794,CR-0000062138,0,0,1,0,5,8,0.0,15
655799,CR-0000044647,0,0,0,0,4,3,0.0,0
655800,CR-0000033539,4,0,0,0,5,5,0.0,21
655804,CR-0000049985,0,0,0,0,5,3,30.0,23
655805,CR-0000065001,0,0,0,0,5,1,170.0,20
655806,CR-0000068136,0,1,0,0,5,0,210.0,12
655807,CR-0000064974,1,0,0,0,5,0,23.0,16
655808,CR-0000040147,0,0,0,0,5,3,269.0,22
655809,CR-0000040169,0,1,0,0,5,5,320.0,6
655810,CR-0000063349,0,0,1,0,5,8,0.0,23
655811,CR-0000067959,1,0,0,0,5,0,0.0,1
655812,CR-0000062976,0,1,0,0,5,0,0.0,8
655813,CR-0000063310,1,0,0,0,5,0,0.0,11
655814,CR-0000035372,1,0,0,0,5,3,0.0,15
655815,CR-0000035386,0,1,0,0,5,3,0.0,20
655816,CR-0000049193,0,0,0,0,5,3,30.0,0
655817,CR-0000049912,0,0,0,0,5,1,0.0,18
655818,CR-0000067739,0,0,0,0,5,1,0.0,19
655819,CR-0000063401,0,1,0,0,5,0,0.0,15
655820,CR-0000039659,1,0,0,0,5,1,0.0,20
655821,CR-0000041840,0,0,0,0,5,3,158.0,6
655822,CR-0000063319,1,0,0,0,5,0,34.0,17
655823,CR-0000063318,0,0,0,0,5,6,12.0,17
655824,CR-0000050146,0,0,0,0,4,3,0.0,8
655825,CR-0000050125,1,0,0,0,4,3,0.0,8
655826,CR-0000050316,3,0,0,0,5,0,0.0,13
655827,CR-0000062966,1,0,0,0,5,0,0.0,23
655828,CR-0000063463,0,1,0,0,5,0,0.0,18
655829,CR-0000068173,1,1,0,0,5,0,360.0,16
655830,CR-0000068123,0,0,0,0,5,5,0.0,18
655831,CR-0000068274,0,1,0,0,5,1,118.0,7
655832,CR-0000068255,1,0,0,0,5,7,0.0,19
655833,CR-0000063513,1,0,0,0,5,0,0.0,9
655834,CR-0000063121,0,0,0,0,5,5,0.0,22
655835,CR-0000063387,0,0,1,0,3,8,30.0,13
655838,CR-0000047840,0,0,0,0,4,3,105.0,7
655839,CR-0000047823,0,0,0,0,4,5,0.0,14
655840,CR-0000047730,0,0,0,0,5,3,54.0,19
655841,CR-0000063473,0,1,0,0,5,5,356.0,6
655842,CR-0000068046,0,0,0,0,5,5,100.0,0
655843,CR-0000033743,0,0,0,0,5,0,0.0,20
655844,CR-0000033784,0,0,0,0,5,3,0.0,16
655845,CR-0000034467,1,1,0,0,5,5,0.0,8
655846,CR-0000033907,0,0,0,0,5,0,0.0,15
655847,CR-0000032993,0,0,0,0,5,5,100.0,14
655848,CR-0000063641,0,0,0,0,5,0,174.0,14
655849,CR-0000063640,0,0,0,0,5,5,20.0,14
655850,CR-0000063639,0,0,0,0,5,6,15.0,10
655851,CR-0000063210,0,0,0,0,5,0,0.0,14
655852,CR-0000063185,0,0,0,0,5,6,380.0,18
655853,CR-0000062686,0,0,0,0,5,6,80.0,23
655854,CR-0000063070,0,1,1,0,5,5,116.0,21
655855,CR-0000063023,0,0,0,0,5,0,0.0,0
655856,CR-0000063178,0,0,0,0,5,5,50.0,16
655857,CR-0000062813,0,0,0,0,5,5,15.0,12
655858,CR-0000062804,0,0,0,0,5,6,442.0,16
655859,CR-0000067869,0,0,0,0,5,0,0.0,18
655860,CR-0000063146,0,0,0,0,5,0,84.0,19
655861,CR-0000067750,1,0,0,0,5,0,0.0,6
655866,CR-0000068233,2,0,0,0,5,0,0.0,16
655869,CR-0000047780,1,0,0,0,5,5,20.0,15
655870,CR-0000033595,0,1,0,0,5,3,138.0,14
655871,CR-0000033578,0,0,0,0,5,3,0.0,2
655872,CR-0000033562,0,0,0,0,5,3,0.0,11
655873,CR-0000034394,1,0,0,0,3,3,1200.0,14
655876,CR-0000049362,1,0,0,0,5,0,0.0,12
655877,CR-0000062786,1,0,0,0,5,0,0.0,8
655878,CR-0000062687,0,0,0,0,5,6,0.0,21
655879,CR-0000062679,0,1,0,0,5,0,0.0,14
655880,CR-0000063078,0,1,0,0,5,5,184.0,12
655881,CR-0000068231,0,0,0,0,5,5,13.0,15
655883,CR-0000050313,1,1,0,0,5,3,0.0,8
655884,CR-0000050046,0,0,0,0,5,0,0.0,7
655885,CR-0000050027,0,1,0,0,3,3,150.0,22
655886,CR-0000049359,1,0,0,0,5,5,578.0,8
655887,CR-0000049910,4,0,0,0,6,1,0.0,14
655888,CR-0000063402,1,0,0,0,5,5,0.0,17
655889,CR-0000068686,0,1,0,0,5,6,20.0,1
655890,CR-0000033843,0,0,0,0,5,3,0.0,11
655891,CR-0000035418,0,0,0,0,5,1,0.0,14
655892,CR-0000035405,0,0,0,0,4,3,0.0,17
655893,CR-0000068041,2,0,0,0,5,5,54.0,18
655896,CR-0000063342,0,1,0,0,0,7,0.0,17
655897,CR-0000067931,2,0,0,0,5,0,45.0,16
655898,CR-0000049861,0,0,0,0,4,5,350.0,10
655899,CR-0000044745,1,0,0,0,0,3,0.0,17
655900,CR-0000044488,1,0,0,0,5,1,16.0,17
655901,CR-0000049794,0,1,0,0,5,3,0.0,20
655902,CR-0000040015,0,0,0,0,5,3,396.0,19
655903,CR-0000033476,0,0,0,0,5,3,0.0,11
655904,CR-0000063062,0,0,0,0,5,3,600.0,18
655908,CR-0000035392,0,1,0,0,4,1,0.0,9
655909,CR-0000050418,0,0,0,0,5,0,260.0,18
655910,CR-0000050645,0,0,0,0,5,3,46.0,15
655911,CR-0000050128,0,0,0,0,5,5,249.0,16
655912,CR-0000068222,1,0,0,0,5,5,20.0,16
655917,CR-0000049862,0,0,0,0,4,3,0.0,0
655918,CR-0000044612,0,0,0,0,5,3,47.0,21
655919,CR-0000063394,0,0,0,0,5,0,0.0,8
655920,CR-0000063354,1,0,0,0,5,5,51.0,1
655921,CR-0000063201,4,0,0,0,5,0,0.0,15
655922,CR-0000063102,0,0,0,0,5,6,55.0,18
655923,CR-0000063077,2,0,0,0,5,0,0.0,15
655924,CR-0000062815,0,0,0,0,5,2,55.0,22
655925,CR-0000062731,0,0,0,0,5,5,0.0,5
655932,CR-0000068224,0,0,0,0,5,2,136.0,20
655934,CR-0000050175,0,0,0,0,4,0,0.0,16
655935,CR-0000035446,0,0,0,0,4,3,0.0,19
655936,CR-0000035544,0,1,0,0,5,3,0.0,20
655937,CR-0000035394,0,0,0,0,4,5,0.0,14
655938,CR-0000062768,0,0,0,0,5,0,28.0,17
655939,CR-0000063037,0,1,0,0,5,5,200.0,14
655940,CR-0000042835,0,0,0,0,4,1,0.0,17
655941,CR-0000052926,0,0,0,0,5,6,0.0,6
655942,CR-0000063223,3,0,0,0,5,1,0.0,0
655943,CR-0000068183,0,0,0,0,5,0,0.0,15
655946,CR-0000039576,0,0,0,0,4,5,0.0,17
655947,CR-0000033004,0,0,0,0,4,3,0.0,9
655948,CR-0000037638,0,0,0,0,5,3,150.0,5
655949,CR-0000037981,0,0,0,0,4,3,0.0,0
655950,CR-0000033803,1,1,0,0,5,3,0.0,13
655951,CR-0000033699,1,0,0,0,5,5,0.0,10
655952,CR-0000037665,0,0,0,0,5,3,500.0,14
655953,CR-0000049017,0,0,0,0,4,6,0.0,12
655954,CR-0000062889,0,0,0,0,5,0,0.0,13
655955,CR-0000062839,0,0,0,0,5,0,0.0,15
655956,CR-0000062555,1,0,0,0,5,1,0.0,16
655957,CR-0000064256,1,0,0,0,5,5,40.0,15
655958,CR-0000067870,0,0,0,0,5,0,0.0,21
655959,CR-0000067853,0,0,0,0,5,6,0.0,16
655961,CR-0000039675,0,0,0,0,5,5,0.0,10
655962,CR-0000063241,1,0,0,0,5,5,170.0,21
655963,CR-0000063226,3,0,0,0,5,5,0.0,15
655964,CR-0000068267,1,0,0,0,5,0,0.0,22
655965,CR-0000068237,0,1,0,0,5,8,0.0,20
655970,CR-0000047792,0,1,0,0,4,3,0.0,15
655971,CR-0000048953,0,0,0,0,4,0,42.0,18
655972,CR-0000033590,1,0,0,0,5,5,45.0,9
655973,CR-0000033582,0,0,0,0,2,3,0.0,12
655974,CR-0000033579,1,0,0,0,5,5,0.0,11
655975,CR-0000033710,0,0,0,0,5,3,43.0,1
655976,CR-0000034343,0,1,0,0,5,3,0.0,14
655977,CR-0000034443,0,1,0,0,0,3,0.0,11
655978,CR-0000049046,1,0,0,0,5,5,265.0,18
655979,CR-0000063227,0,1,0,0,5,2,71.0,15
655980,CR-0000063046,1,0,0,0,5,5,180.0,1
655981,CR-0000063039,0,0,0,0,1,6,110.0,19
655982,CR-0000064279,0,1,0,0,5,0,0.0,6
655983,CR-0000050117,0,0,0,0,4,3,0.0,11
655984,CR-0000049279,0,0,0,0,5,3,400.0,20
655985,CR-0000049930,0,1,0,0,5,3,0.0,18
655986,CR-0000049847,0,0,0,0,5,3,56.0,1
655987,CR-0000067716,0,0,0,0,5,6,185.0,4
655988,CR-0000063388,1,0,0,0,5,5,30.0,21
655989,CR-0000063237,2,0,0,0,5,1,0.0,13
655990,CR-0000062795,0,0,0,0,5,5,69.0,16
655991,CR-0000062788,0,1,0,0,5,7,0.0,10
655992,CR-0000063376,0,1,0,0,5,0,0.0,15
655993,CR-0000062587,1,0,0,0,5,0,297.0,16
655994,CR-0000062846,2,0,0,0,5,5,0.0,19
655998,CR-0000044497,0,1,0,0,5,0,0.0,17
655999,CR-0000033891,0,0,0,0,4,3,0.0,6
656000,CR-0000034495,0,0,0,0,4,0,0.0,15
656001,CR-0000035445,0,0,0,0,5,5,0.0,17
656002,CR-0000035430,0,0,0,0,4,6,0.0,19
656006,CR-0000042942,0,0,0,0,5,3,280.0,11
656007,CR-0000042928,0,0,0,0,4,0,0.0,0
656008,CR-0000047651,0,0,0,0,5,3,60.0,2
656009,CR-0000068170,1,0,0,0,5,5,84.0,11
656010,CR-0000063656,0,0,0,0,5,0,0.0,11
656011,CR-0000063187,0,0,1,0,3,0,92.0,18
656012,CR-0000063071,1,0,0,0,5,8,0.0,21
656013,CR-0000063176,1,0,0,0,5,6,95.0,16
656014,CR-0000063180,0,0,0,0,5,0,0.0,6
656015,CR-0000063005,0,0,0,0,5,6,45.0,14
656016,CR-0000062931,0,0,0,0,5,6,213.0,18
656017,CR-0000062922,1,0,0,0,5,0,0.0,18
656018,CR-0000068235,1,0,0,0,5,3,285.0,17
656022,CR-0000033530,0,0,0,0,5,5,0.0,18
656023,CR-0000033513,0,0,0,0,5,1,0.0,1
656024,CR-0000033589,1,0,0,0,5,0,0.0,16
656033,CR-0000052992,0,0,0,0,5,5,0.0,7
656034,CR-0000063033,0,0,0,0,5,5,81.0,16
656035,CR-0000062566,1,1,0,0,5,0,0.0,14
656036,CR-0000067990,0,1,0,0,5,5,18.0,11
656037,CR-0000062918,0,0,0,0,5,1,0.0,11
656038,CR-0000063334,0,0,0,0,5,2,19.0,21
656039,CR-0000062995,0,0,0,0,5,6,0.0,8
656040,CR-0000063098,1,0,0,0,5,5,33.0,22
656047,CR-0000063329,1,0,0,0,5,5,16.0,16
656048,CR-0000053249,2,0,0,0,5,0,0.0,9
656049,CR-0000044543,0,0,0,0,4,3,0.0,21
656050,CR-0000041707,1,0,0,0,5,0,0.0,17
656051,CR-0000049271,0,1,0,0,0,3,0.0,12
656052,CR-0000041668,2,0,0,0,5,5,300.0,17
656053,CR-0000068034,1,0,0,0,5,5,85.0,11
656056,CR-0000033732,0,1,0,0,0,3,50.0,11
656057,CR-0000034573,0,0,0,0,4,3,0.0,17
656058,CR-0000034201,0,0,0,0,5,0,0.0,18
656059,CR-0000032803,0,0,0,0,4,5,0.0,22
656060,CR-0000033814,0,0,0,0,5,3,0.0,21
656061,CR-0000044759,0,0,0,0,5,1,0.0,19
656062,CR-0000068014,0,0,0,0,5,6,0.0,14
656063,CR-0000068082,1,0,0,0,5,5,204.0,15
656078,CR-0000050187,2,4,0,0,5,3,780.0,19
656079,CR-0000050184,0,0,0,0,5,5,15.0,14
656081,CR-0000035866,5,0,0,0,5,0,0.0,17
656082,CR-0000035261,1,1,0,1,4,5,0.0,11
656083,CR-0000033437,0,1,0,0,0,3,0.0,14
656084,CR-0000034734,0,0,0,0,5,3,0.0,20
656085,CR-0000064285,1,0,0,0,5,0,0.0,15
656086,CR-0000064281,1,0,0,0,5,8,0.0,4
656087,CR-0000062583,1,0,0,0,5,0,0.0,10
656088,CR-0000063072,0,0,0,0,5,2,27.0,21
656089,CR-0000062879,0,0,0,0,5,5,225.0,23
656090,CR-0000063177,0,0,0,0,5,6,120.0,18
656091,CR-0000062809,0,1,0,0,5,1,107.0,0
656092,CR-0000034303,0,0,0,0,5,5,0.0,13
656093,CR-0000033821,1,0,0,0,5,5,55.0,14
656094,CR-0000033675,2,0,0,0,5,3,0.0,16
656095,CR-0000047220,0,0,0,0,5,5,0.0,7
656096,CR-0000053159,0,1,0,0,5,3,0.0,18
656097,CR-0000044527,1,0,0,0,5,5,0.0,0
656098,CR-0000049253,0,0,0,0,5,5,15.0,14
656099,CR-0000064298,0,0,0,0,5,5,250.0,2
656105,CR-0000049143,0,0,0,0,4,5,0.0,15
656106,CR-0000035321,0,0,0,0,4,3,0.0,6
656107,CR-0000033416,0,0,0,0,4,5,0.0,8
656108,CR-0000033473,0,0,0,0,4,3,0.0,0
656114,CR-0000050181,1,0,0,0,0,3,0.0,11
656115,CR-0000050158,1,0,0,0,5,5,38.0,16
656117,CR-0000051348,1,1,0,0,5,1,130.0,21
656118,CR-0000039257,0,0,0,0,5,3,170.0,0
656119,CR-0000038668,0,0,0,0,5,5,0.0,21
656120,CR-0000035151,0,0,0,0,4,5,0.0,15
656121,CR-0000033298,2,0,0,0,5,5,0.0,20
656122,CR-0000034210,0,0,0,0,5,5,0.0,18
656123,CR-0000033466,0,0,1,0,0,3,375.0,19
656124,CR-0000068139,1,0,0,0,5,0,0.0,14
656125,CR-0000068137,0,0,0,0,5,6,15.0,13
656126,CR-0000063447,0,1,0,0,3,8,43.0,16
656127,CR-0000064280,1,0,0,0,5,5,1.0,6
656128,CR-0000068349,1,0,0,0,5,0,0.0,15
656129,CR-0000063692,0,0,0,0,5,5,279.0,1
656130,CR-0000063773,1,1,0,0,5,0,450.0,15
656131,CR-0000067979,0,1,0,0,5,6,0.0,16
656132,CR-0000063303,3,0,0,0,5,5,40.0,16
656133,CR-0000067926,0,1,0,0,5,6,120.0,8
656134,CR-0000067911,3,0,0,0,5,1,0.0,13
656135,CR-0000044939,1,0,0,0,5,3,0.0,16
656136,CR-0000044912,1,0,0,0,5,3,0.0,7
656137,CR-0000033531,0,0,1,0,3,3,0.0,15
656138,CR-0000035280,1,0,0,0,5,5,200.0,18
656139,CR-0000035220,0,0,0,0,4,3,0.0,13
656140,CR-0000035210,2,0,0,0,5,5,0.0,15
656141,CR-0000032881,0,0,0,0,4,3,0.0,7
656142,CR-0000052941,1,0,0,0,5,5,556.0,16
656143,CR-0000053142,1,0,0,0,5,0,0.0,12
656144,CR-0000063097,1,0,0,0,0,7,120.0,14
656145,CR-0000063053,0,0,0,0,5,1,200.0,22
656146,CR-0000063170,1,0,0,0,5,0,205.0,14
656147,CR-0000062928,1,0,0,0,5,0,0.0,7
656148,CR-0000067988,0,0,0,0,5,5,495.0,1
656149,CR-0000035255,0,0,0,0,4,3,0.0,14
656150,CR-0000035254,1,1,0,0,5,0,186.0,10
656151,CR-0000033792,0,0,0,0,5,5,0.0,10
656152,CR-0000034376,1,1,0,0,5,5,0.0,0
656153,CR-0000033254,0,0,0,0,4,5,0.0,13
656154,CR-0000035530,0,3,0,0,5,1,0.0,18
656155,CR-0000032747,0,0,0,0,5,5,30.0,7
656156,CR-0000062980,1,0,0,0,5,8,51.0,14
656157,CR-0000063495,1,0,0,0,5,0,0.0,13
656158,CR-0000048629,0,0,0,0,5,3,200.0,23
656159,CR-0000048605,1,0,0,0,5,5,11.0,18
656160,CR-0000044620,0,0,0,0,5,3,0.0,6
656161,CR-0000033992,1,0,0,0,5,5,75.0,17
656162,CR-0000035294,0,1,0,0,5,5,0.0,18
656163,CR-0000035218,0,0,0,0,5,0,0.0,14
656164,CR-0000034672,0,0,0,0,5,0,0.0,18
656165,CR-0000049938,0,0,0,0,5,6,6.0,8
656166,CR-0000049082,1,0,0,0,5,5,0.0,8
656167,CR-0000049067,0,0,0,0,5,0,0.0,11
656168,CR-0000068218,1,0,0,0,5,0,0.0,6
656169,CR-0000068086,0,1,0,0,5,5,90.0,20
656170,CR-0000068057,0,0,1,0,5,6,0.0,21
656171,CR-0000064278,0,0,0,0,5,6,175.0,6
656172,CR-0000035352,0,0,0,0,5,5,0.0,8
656173,CR-0000035253,0,0,0,0,5,3,0.0,1
656174,CR-0000035152,0,2,0,0,3,3,0.0,9
656175,CR-0000035146,0,0,0,0,5,5,0.0,21
656176,CR-0000035137,0,0,0,0,4,3,0.0,15
656177,CR-0000039302,0,0,0,0,5,0,0.0,10
656178,CR-0000033457,0,0,0,0,4,3,0.0,18
656179,CR-0000034592,0,0,0,0,5,3,0.0,0
656182,CR-0000050169,2,0,0,0,5,1,0.0,15
656183,CR-0000050153,0,0,0,0,5,5,30.0,8
656184,CR-0000049452,1,0,0,0,5,0,0.0,19
656185,CR-0000049980,0,0,0,0,5,6,405.0,20
656186,CR-0000049972,0,0,0,0,5,3,95.0,2
656187,CR-0000062615,0,1,0,0,3,8,45.0,20
656190,CR-0000034060,0,0,0,0,4,0,0.0,8
656191,CR-0000035414,1,0,0,0,5,5,0.0,12
656192,CR-0000035507,0,0,0,0,5,3,56.0,5
656193,CR-0000035503,0,1,0,0,4,3,0.0,13
656194,CR-0000035375,0,0,0,0,4,5,0.0,20
656195,CR-0000035363,1,0,0,0,5,5,0.0,9
656196,CR-0000038572,0,0,0,0,5,3,50.0,2
656197,CR-0000038559,0,0,0,0,4,3,0.0,3
656198,CR-0000034379,0,0,0,0,4,3,0.0,3
656199,CR-0000033777,1,0,0,0,5,5,195.0,17
656200,CR-0000032907,0,0,0,0,5,3,10.0,17
656201,CR-0000048859,0,0,0,0,4,1,0.0,23
656202,CR-0000038653,0,0,0,0,5,3,100.0,22
656203,CR-0000033253,1,0,0,0,4,3,0.0,14
656204,CR-0000034556,0,0,0,0,5,5,0.0,10
656205,CR-0000032856,0,0,0,0,5,3,0.0,0
656206,CR-0000035369,2,0,0,0,5,0,0.0,17
656207,CR-0000044764,0,0,0,0,5,3,0.0,0
656208,CR-0000033468,0,1,0,0,5,5,25.0,22
656209,CR-0000033453,0,2,0,0,5,5,0.0,11
656210,CR-0000038618,0,1,0,0,5,0,0.0,18
656211,CR-0000035532,0,0,0,0,5,3,300.0,1
656212,CR-0000062782,0,0,1,0,5,0,0.0,14
656213,CR-0000062769,0,0,0,0,5,6,150.0,20
656214,CR-0000063367,0,1,0,0,5,2,30.0,21
656215,CR-0000062757,0,0,0,0,5,0,100.0,0
656216,CR-0000062601,0,0,0,0,5,5,0.0,22
656217,CR-0000062584,0,1,0,0,5,0,0.0,22
656218,CR-0000063015,1,2,0,0,5,0,0.0,19
656219,CR-0000034284,0,0,0,0,5,0,0.0,19
656220,CR-0000033775,0,0,0,0,5,5,25.0,15
656221,CR-0000037963,1,0,0,0,5,1,250.0,11
656222,CR-0000032919,0,0,0,0,4,1,0.0,22
656223,CR-0000034425,0,0,0,0,5,1,0.0,19
656224,CR-0000035368,1,0,0,0,3,3,0.0,19
656225,CR-0000049023,3,0,0,0,5,5,318.0,14
656226,CR-0000052957,1,0,0,0,5,5,10.0,9
656227,CR-0000053133,1,0,0,0,5,1,0.0,22
656228,CR-0000053131,0,0,0,0,5,3,18.0,21
656229,CR-0000041727,0,0,0,0,4,3,0.0,17
656230,CR-0000044693,0,0,0,0,4,5,0.0,8
656231,CR-0000044692,0,0,0,0,4,5,0.0,17
656232,CR-0000041809,0,0,0,0,4,5,0.0,7
656233,CR-0000049084,0,0,0,0,5,3,273.0,18
