PartyType_Code,Sobriety_Code,Age,PrimaryCollisionFactor_Code,CollisionType_Code,VehicleDamage_Code,MovementPrecedingCollision_Code,ViolationCode,CrashTime,Distance
3,2,0,5,5,5,1,21453,9,36.0
3,0,0,5,3,3,10,0,23,5.0
3,1,71,5,6,1,0,0,12,10.0
3,2,62,5,6,2,0,21800,15,38.0
3,1,52,5,6,5,5,21658,11,282.0
3,0,0,5,3,5,10,0,7,0.0
3,0,0,5,6,2,10,0,13,158.0
3,2,0,4,3,5,10,0,21,0.0
3,0,0,5,6,2,10,0,2,178.0
3,2,72,4,5,5,0,0,9,0.0
3,1,32,5,5,2,0,0,21,90.0
18,2,0,4,6,5,10,0,0,0.0
3,0,0,5,3,3,10,0,21,45.0
9,0,0,4,3,1,10,0,3,0.0
3,2,67,5,3,1,8,0,23,66.0
3,2,77,4,5,5,8,0,13,0.0
3,2,21,5,0,3,0,21453,14,0.0
3,1,24,5,2,5,2,0,19,0.0
3,1,20,5,0,3,2,21802,17,0.0
3,2,29,5,8,2,0,22350,7,184.0
3,7,38,5,5,1,2,23152,23,0.0
9,1,45,5,5,2,8,0,12,179.0
3,1,36,5,1,3,2,21453,20,0.0
3,1,0,5,6,2,0,21651,16,100.0
3,1,25,5,1,5,2,21801,19,0.0
3,2,0,5,3,5,10,22350,2,0.0
3,2,20,4,0,2,2,0,2,0.0
3,1,50,5,6,2,0,0,13,0.0
2,1,39,5,6,5,8,0,13,65.0
3,1,51,5,5,1,8,0,18,37.0
3,1,24,5,0,3,2,21453,11,0.0
3,1,63,5,5,2,8,0,19,300.0
3,0,0,5,6,1,10,0,21,334.0
3,2,29,4,0,1,0,0,20,0.0
18,0,0,5,6,5,10,0,21,192.0
3,1,33,5,5,1,8,0,19,130.0
3,2,52,5,0,2,0,21453,11,0.0
3,2,0,5,5,5,0,22350,16,0.0
3,0,0,0,3,1,10,0,18,166.0
3,1,63,5,5,1,8,22500,9,692.0
3,2,0,4,5,5,0,0,14,0.0
3,0,0,5,6,2,10,0,0,90.0
3,1,29,5,6,1,2,0,19,0.0
3,8,23,5,2,2,10,21663,5,395.0
3,1,44,5,5,1,8,0,21,146.0
3,0,0,5,3,3,10,0,6,31.0
3,1,41,5,3,5,0,0,6,0.0
10,1,15,5,8,5,10,0,16,0.0
3,1,35,5,0,5,0,21453,9,0.0
3,1,49,5,5,2,8,0,0,30.0
3,1,35,5,5,1,8,0,15,150.0
8,2,67,5,5,2,0,1,12,315.0
18,2,0,4,3,5,10,0,0,0.0
3,1,36,5,5,1,0,0,0,95.0
3,1,68,4,0,3,0,0,11,0.0
3,0,0,5,3,5,10,0,21,0.0
3,2,51,5,5,2,3,22106,11,129.0
3,2,50,5,5,3,8,0,21,0.0
3,2,0,5,5,5,0,22350,15,0.0
3,1,41,5,3,1,8,0,14,30.0
3,1,76,5,8,1,1,21950,11,0.0
3,0,0,5,1,2,10,0,0,40.0
3,2,0,5,3,5,10,0,16,0.0
3,2,0,5,3,2,10,21663,7,185.0
3,5,20,5,5,2,0,0,22,219.0
3,2,0,4,0,5,0,0,20,0.0
3,2,0,4,6,5,10,0,14,0.0
3,2,64,5,5,2,10,0,6,112.0
3,1,19,5,5,1,0,22350,21,100.0
18,2,0,4,3,5,10,0,0,0.0
3,1,22,5,0,2,2,21801,22,0.0
3,2,18,5,5,2,10,22350,7,253.0
3,0,0,5,6,1,10,0,14,0.0
3,0,0,5,3,3,10,0,1,300.0
3,1,48,5,5,2,8,0,17,70.0
9,1,54,4,5,5,0,22350,11,0.0
3,1,29,5,0,2,2,21804,14,36.0
3,1,23,5,3,1,1,22350,20,0.0
3,2,0,4,6,5,0,0,1,51.0
3,2,63,4,3,5,8,0,15,0.0
3,6,35,5,5,5,0,22350,17,51.0
3,7,22,5,5,3,0,23152,20,106.0
3,1,24,5,0,5,1,0,4,361.0
10,2,60,5,8,5,10,0,9,0.0
3,0,0,5,3,2,10,0,17,0.0
3,0,0,5,0,2,10,0,1,255.0
9,0,0,4,3,1,10,0,14,0.0
3,1,83,5,0,2,0,0,9,0.0
3,0,0,5,1,2,10,0,14,15.0
9,1,49,5,5,1,0,22350,10,0.0
3,1,29,5,7,1,0,0,13,147.0
3,1,0,5,6,5,1,22100,18,300.0
3,0,0,5,5,1,10,0,5,25.0
3,1,38,5,5,3,8,0,16,0.0
3,1,67,5,0,2,8,0,7,0.0
18,2,0,4,3,5,10,0,1,40.0
3,1,19,5,1,1,2,21801,21,0.0
3,0,0,4,3,5,10,0,3,0.0
6,1,0,4,5,1,0,0,15,16.0
3,2,59,5,1,3,0,0,17,0.0
3,2,0,4,0,5,0,0,7,51.0
3,1,37,5,5,3,8,0,15,113.0
3,0,0,4,6,5,10,0,13,51.0
3,2,43,4,6,5,0,0,10,0.0
3,1,64,5,8,5,1,21950,16,26.0
0,2,49,0,7,5,0,22450,11,21.0
18,2,0,4,0,5,1,0,15,315.0
3,1,23,5,5,1,8,0,21,61.0
3,2,25,5,6,2,0,21658,8,475.0
3,1,30,1,5,2,0,22350,18,0.0
3,2,60,5,6,2,0,21658,18,315.0
3,1,86,5,3,3,0,22107,17,240.0
10,2,21,5,8,5,0,0,22,0.0
3,1,51,5,5,3,0,21703,16,415.0
8,1,37,5,2,1,8,0,13,0.0
10,2,43,5,8,5,10,0,20,0.0
3,1,39,4,6,5,5,21658,20,0.0
18,2,0,5,3,5,2,20002,6,0.0
3,0,0,5,3,1,10,0,0,51.0
3,1,22,5,5,5,8,0,21,0.0
3,0,0,5,0,2,10,0,0,50.0
3,1,36,5,5,5,0,22350,15,0.0
3,2,0,5,7,5,0,22350,22,0.0
3,2,74,5,1,3,10,21801,7,1120.0
3,2,0,4,0,5,0,0,16,0.0
3,2,32,4,5,5,8,0,17,50.0
3,2,66,4,5,5,0,0,14,165.0
3,1,50,5,0,2,0,0,12,0.0
3,1,24,5,1,3,2,22107,22,28.0
9,2,0,5,5,5,0,22350,2,0.0
3,1,37,4,1,2,0,0,15,0.0
3,1,49,5,5,3,10,0,11,0.0
9,1,26,5,1,2,0,0,19,0.0
8,1,34,5,5,3,0,22350,13,33.0
3,7,21,5,3,2,1,22107,2,42.0
3,1,35,5,6,5,0,0,14,200.0
0,2,0,4,7,5,0,0,21,0.0
3,1,30,5,5,5,0,22350,19,0.0
3,0,0,5,6,5,10,0,19,320.0
3,1,32,5,0,2,10,22100,7,491.0
18,2,0,5,3,5,10,0,1,0.0
3,1,66,5,6,1,2,0,16,0.0
9,1,32,5,5,2,0,22350,7,0.0
8,1,31,4,2,5,0,22350,6,204.0
3,1,41,5,5,1,8,0,13,150.0
3,0,0,5,3,1,10,0,21,0.0
9,1,21,4,0,3,0,0,0,0.0
9,1,17,5,0,2,2,21800,15,0.0
3,2,0,5,2,5,0,22350,9,217.0
3,1,46,5,5,2,0,22350,15,0.0
3,2,0,5,3,3,0,22107,1,418.0
3,2,20,5,6,3,0,22107,20,95.0
3,1,30,5,6,2,0,0,16,0.0
3,1,37,5,6,1,8,0,16,110.0
8,1,34,4,3,5,0,0,19,0.0
9,0,51,5,5,2,10,0,1,99.0
3,1,27,5,0,2,0,0,7,0.0
18,1,54,5,5,1,0,21703,17,26.0
3,2,0,4,5,5,0,0,16,0.0
3,1,37,5,0,2,0,0,12,0.0
9,1,31,5,6,5,1,22107,9,60.0
9,1,31,5,6,1,0,0,16,70.0
9,1,35,5,0,3,0,0,17,0.0
3,1,35,5,0,1,10,0,2,90.0
3,2,0,4,0,1,0,0,16,0.0
3,1,59,5,5,2,0,0,13,0.0
3,2,48,4,6,5,8,0,18,0.0
3,1,51,5,7,1,10,21804,15,250.0
3,2,0,5,5,5,0,22350,17,0.0
3,1,70,5,0,3,0,21453,14,0.0
3,1,42,5,6,5,5,0,18,30.0
3,1,78,5,0,5,2,22107,16,175.0
3,2,29,4,6,5,0,0,21,51.0
3,2,54,4,5,3,8,0,8,0.0
3,1,51,5,5,1,0,22350,9,0.0
3,1,23,4,1,5,0,0,5,0.0
3,1,42,6,0,5,0,20002,20,0.0
3,0,0,5,0,2,10,0,22,50.0
3,2,38,5,0,2,0,0,15,847.0
3,1,26,5,5,2,10,22103,13,0.0
3,1,32,5,0,3,2,21802,11,0.0
8,1,22,5,3,1,10,22350,15,0.0
3,7,35,5,6,2,0,23152,19,45.0
9,7,19,5,3,2,4,22107,23,60.0
9,0,0,4,3,2,10,0,4,0.0
3,2,0,5,5,5,4,22350,20,100.0
9,1,26,5,5,1,0,22350,18,0.0
3,1,31,5,0,2,0,0,13,0.0
3,2,0,5,5,5,0,20002,19,0.0
3,2,0,4,6,5,9,0,12,51.0
9,2,27,3,3,5,1,0,12,0.0
3,2,56,4,5,5,0,22350,19,0.0
18,2,0,3,3,5,0,20002,2,240.0
9,2,0,4,5,5,0,0,18,0.0
10,2,0,3,3,5,10,21954,9,0.0
10,1,45,5,8,5,0,0,15,342.0
10,2,54,5,3,5,10,0,17,0.0
9,1,55,5,5,5,2,0,9,0.0
3,2,0,4,6,5,0,0,15,51.0
3,1,27,5,1,3,2,22107,11,0.0
18,2,0,4,3,5,10,22107,2,0.0
3,1,45,4,0,2,0,0,12,0.0
10,2,21,5,8,5,10,0,0,0.0
3,2,63,5,6,3,0,22350,21,53.0
3,1,31,4,5,3,8,0,15,0.0
3,1,17,5,2,3,0,22350,21,30.0
3,1,35,5,5,2,8,0,7,0.0
3,7,44,5,5,2,2,22350,22,102.0
3,1,20,5,6,3,10,0,22,204.0
1,2,62,4,7,5,10,0,16,21.0
3,0,0,5,3,3,10,0,5,455.0
3,1,35,5,5,2,0,22350,20,60.0
3,2,34,5,0,5,0,0,10,0.0
3,0,0,5,3,5,10,0,22,22.0
3,1,41,5,6,2,1,0,7,20.0
3,7,21,5,6,3,10,23152,1,0.0
18,2,0,5,6,5,5,21658,19,174.0
13,2,0,4,1,5,8,0,17,0.0
18,1,38,5,5,1,8,0,14,39.0
3,2,0,4,6,5,9,0,18,0.0
3,1,17,5,1,3,0,22350,23,88.0
9,2,71,4,5,5,8,0,10,0.0
3,0,0,5,3,2,10,0,3,248.0
3,0,0,5,3,2,10,0,0,343.0
3,2,45,4,0,5,10,0,8,0.0
3,1,26,5,0,3,0,0,17,408.0
3,0,0,5,0,3,10,0,1,25.0
9,1,60,5,0,2,0,0,20,120.0
3,0,0,5,6,3,10,0,20,105.0
3,2,40,5,0,2,2,21451,1,0.0
3,0,0,5,3,5,10,0,22,115.0
3,1,51,5,6,2,10,0,20,51.0
3,1,29,5,0,2,2,0,8,0.0
3,2,0,5,3,5,10,0,19,230.0
3,2,26,4,5,5,1,0,18,0.0
9,1,34,5,5,2,10,0,15,20.0
3,1,20,5,3,3,10,22107,23,480.0
3,2,0,4,6,5,5,0,18,0.0
3,2,0,5,6,2,10,22107,22,22.0
3,1,42,5,0,4,0,0,19,0.0
3,2,0,4,0,5,1,0,13,0.0
3,2,34,4,3,5,0,0,11,51.0
3,2,0,4,5,5,0,0,0,0.0
9,0,0,5,5,1,10,0,8,190.0
3,0,0,4,0,3,10,0,21,58.0
3,1,31,5,0,3,2,0,10,0.0
3,0,0,5,6,3,10,0,0,33.0
3,4,25,5,1,2,10,22350,2,310.0
3,0,29,5,6,1,10,0,22,120.0
3,1,21,3,8,5,0,0,22,0.0
9,1,25,5,5,1,8,0,17,75.0
3,0,38,4,3,5,10,0,9,0.0
3,1,43,2,3,5,10,22350,7,0.0
3,2,21,4,6,5,8,0,16,0.0
3,0,0,5,5,3,10,0,12,400.0
3,7,0,5,5,2,0,23152,17,0.0
3,2,27,4,0,5,10,0,8,0.0
18,2,0,5,6,5,10,22107,21,220.0
3,2,0,5,5,5,3,22106,16,0.0
3,1,24,5,0,2,2,0,12,0.0
3,2,26,4,5,5,0,0,19,0.0
3,2,35,4,5,5,8,0,20,51.0
0,2,59,5,7,5,0,0,18,0.0
3,0,0,5,3,1,10,0,1,0.0
3,1,22,5,0,2,0,0,15,0.0
3,0,0,5,5,1,10,0,20,57.0
3,2,0,4,1,5,10,0,22,0.0
6,2,27,5,1,3,2,21802,23,0.0
3,7,17,5,3,3,0,22350,19,0.0
3,0,0,5,3,5,10,0,19,0.0
2,1,41,5,1,3,2,21801,13,0.0
3,1,30,5,1,3,0,0,20,168.0
3,0,0,5,3,2,10,0,2,0.0
13,2,0,5,6,1,1,22107,16,0.0
3,1,17,4,0,3,0,0,4,0.0
18,2,26,4,6,5,10,0,22,51.0
3,2,20,5,5,1,8,0,14,350.0
9,1,43,5,7,5,1,22350,9,0.0
3,2,25,5,5,1,8,0,1,39.0
3,0,57,5,1,3,10,0,5,200.0
9,0,0,4,3,5,10,0,0,0.0
3,1,51,5,5,2,0,22350,18,0.0
0,1,47,5,5,1,0,0,10,145.0
3,1,58,5,6,2,0,21209,22,400.0
10,1,8,3,8,5,10,21954,16,148.0
3,0,0,6,6,1,10,0,12,250.0
3,1,43,5,0,5,0,21950,9,0.0
0,1,46,5,7,5,0,0,21,0.0
9,2,0,5,1,5,1,20002,6,0.0
3,1,30,5,5,2,8,0,18,0.0
3,0,0,5,6,2,10,0,1,100.0
8,2,29,4,5,5,8,0,18,0.0
3,1,50,5,0,2,0,21453,19,0.0
3,1,37,5,5,1,8,0,18,60.0
3,0,0,5,3,2,10,0,1,43.0
3,2,0,1,5,1,0,1,4,51.0
3,2,39,4,5,5,2,0,17,0.0
3,1,26,5,5,2,8,0,9,0.0
3,0,0,5,5,3,10,0,2,75.0
0,1,35,0,7,5,1,22450,18,0.0
3,2,49,4,0,5,2,0,4,0.0
3,2,37,4,3,5,8,0,14,0.0
0,5,38,5,7,5,10,0,19,244.0
18,2,0,4,3,5,10,0,7,0.0
3,1,60,5,5,2,8,0,10,177.0
3,0,0,4,3,5,10,0,0,223.0
3,2,27,4,6,5,0,0,13,0.0
9,2,74,5,1,3,10,21460,12,446.0
3,2,0,4,0,3,0,0,15,0.0
3,1,55,5,0,1,0,0,17,100.0
3,2,22,4,3,5,10,0,15,0.0
3,1,18,5,2,3,2,22350,19,63.0
3,2,0,5,6,3,1,22350,12,57.0
3,1,72,5,0,2,0,0,17,0.0
3,1,41,5,5,1,0,22350,8,0.0
3,2,0,5,2,5,1,22100,12,51.0
3,2,28,4,6,5,0,0,21,0.0
3,2,0,4,5,5,10,0,18,0.0
0,1,15,0,3,1,10,21804,19,375.0
9,0,0,4,3,1,10,0,21,0.0
0,1,41,4,7,5,10,0,17,0.0
3,1,53,3,8,1,1,0,14,26.0
3,1,64,5,6,1,0,0,11,0.0
10,1,25,6,3,5,10,0,12,0.0
3,7,23,5,1,2,2,23153,1,0.0
9,2,0,5,3,2,3,23101,16,0.0
3,1,74,5,0,3,2,0,16,0.0
9,1,59,0,7,2,0,0,12,0.0
3,1,36,5,7,1,10,21804,8,118.0
3,1,21,5,0,5,2,21802,16,0.0
3,1,37,5,0,2,0,0,18,8.0
3,2,25,4,5,2,8,0,21,208.0
3,2,33,4,3,1,3,22106,23,0.0
8,1,42,5,3,2,0,22350,20,1482.0
8,6,21,5,3,2,0,22350,2,0.0
3,1,26,5,6,2,5,0,0,305.0
3,1,58,5,0,2,0,21453,14,0.0
3,0,0,5,0,1,10,0,17,0.0
8,1,23,5,5,3,0,22350,18,300.0
9,1,41,4,5,5,10,0,9,0.0
3,1,66,4,5,5,0,0,13,30.0
3,1,34,5,0,2,10,21804,11,0.0
3,0,0,5,6,1,10,0,17,250.0
9,2,0,4,3,5,1,21949,18,0.0
3,1,42,5,1,1,0,0,21,0.0
1,1,39,5,5,1,0,0,17,0.0
3,1,56,5,0,3,10,21802,9,0.0
18,1,43,5,0,3,0,0,18,0.0
3,1,26,5,0,3,2,21801,16,0.0
3,2,0,5,6,5,1,22107,18,0.0
3,0,0,5,6,2,10,0,4,80.0
0,1,14,5,7,5,10,21650,17,17.0
3,1,60,5,5,1,10,0,17,42.0
3,2,0,5,5,1,0,20002,17,541.0
18,2,0,4,6,5,10,0,12,0.0
3,6,0,5,6,5,5,21658,17,0.0
9,4,0,5,2,2,10,21650,15,120.0
9,2,40,4,3,5,0,0,18,0.0
3,2,0,4,5,5,0,0,13,0.0
3,1,22,4,5,5,0,0,23,0.0
3,0,59,4,5,1,10,0,6,160.0
3,1,23,5,5,1,1,0,2,0.0
9,2,0,4,5,5,0,0,6,0.0
3,1,28,5,5,1,8,0,20,12.0
9,2,0,5,3,5,1,21949,20,0.0
3,2,50,5,0,5,0,0,17,0.0
3,0,0,5,0,3,10,0,17,56.0
3,0,0,5,3,2,10,0,1,115.0
3,1,41,5,5,2,0,22350,6,21.0
3,5,65,5,0,2,0,0,13,100.0
3,0,0,5,3,2,10,0,21,60.0
3,1,23,5,1,2,0,22350,18,48.0
3,0,0,5,3,2,10,0,1,100.0
3,0,0,5,5,1,10,0,21,0.0
3,1,81,5,6,3,2,21453,15,0.0
1,2,49,5,0,2,0,0,9,0.0
3,1,64,5,5,1,10,0,16,50.0
3,2,0,5,0,5,0,22350,19,51.0
3,1,63,5,5,1,8,0,10,303.0
3,1,41,5,5,2,0,22350,16,70.0
3,1,47,4,3,5,10,0,18,0.0
18,2,0,4,6,5,10,0,4,60.0
3,1,64,5,0,3,0,21453,13,0.0
3,0,0,5,2,3,10,0,4,20.0
3,2,51,5,0,1,10,0,18,201.0
3,1,24,5,0,5,3,22106,8,168.0
3,1,37,4,1,5,0,0,13,116.0
3,2,0,5,3,2,10,22350,15,168.0
10,1,48,5,3,5,0,0,6,0.0
18,1,24,5,0,5,0,0,23,0.0
3,1,35,5,5,1,8,0,15,0.0
3,2,0,5,5,5,0,22350,19,20.0
3,6,30,5,0,3,0,22350,20,155.0
9,0,0,5,3,3,10,0,2,60.0
3,1,65,5,6,3,0,21658,12,138.0
3,2,0,5,6,2,2,0,11,240.0
0,6,51,0,7,5,10,22107,19,43.0
10,0,11,4,8,5,0,0,21,0.0
9,0,0,5,3,5,10,0,1,144.0
3,1,27,5,5,5,8,0,18,20.0
3,2,35,4,5,5,8,0,15,0.0
3,1,19,5,6,2,0,0,13,0.0
3,1,39,5,5,2,8,0,19,178.0
13,1,40,5,6,1,0,0,7,29.0
3,2,0,4,3,5,3,0,0,0.0
3,2,31,5,5,5,8,22350,12,50.0
18,2,0,5,6,5,10,22107,23,150.0
6,1,55,4,6,5,10,0,5,130.0
3,1,45,5,2,1,4,22106,16,114.0
8,1,56,5,3,1,10,22350,17,50.0
3,0,0,4,3,5,10,0,18,84.0
3,2,0,5,0,3,0,22450,9,0.0
3,2,44,5,6,1,0,0,11,100.0
9,1,16,5,0,3,0,22350,19,70.0
3,1,39,5,3,1,2,22350,18,0.0
3,0,0,4,3,1,10,0,11,0.0
3,1,51,5,5,1,8,0,14,0.0
3,2,0,4,6,5,0,0,6,0.0
3,2,0,4,3,5,0,0,7,51.0
3,2,56,4,5,5,2,0,15,0.0
3,2,27,4,5,5,8,0,22,0.0
3,1,23,5,1,2,0,0,20,0.0
9,2,35,4,3,5,8,0,9,0.0
3,1,51,5,0,2,0,0,10,0.0
9,1,38,5,5,1,0,22350,13,0.0
9,1,25,5,6,3,1,22107,17,200.0
18,2,0,4,3,5,10,0,7,0.0
3,1,54,5,0,3,0,21453,15,0.0
3,1,29,4,5,2,0,22350,17,100.0
3,2,0,4,6,5,0,0,11,51.0
3,0,0,4,3,1,10,0,2,33.0
3,7,65,5,5,2,0,22350,22,0.0
3,2,33,5,6,5,0,0,17,207.0
3,1,55,5,5,5,8,0,18,0.0
3,1,30,5,0,3,0,0,13,0.0
3,1,35,3,8,2,0,0,7,20.0
3,1,30,5,2,3,10,22350,1,562.0
9,2,0,4,6,5,0,0,17,51.0
3,1,33,5,5,3,0,22350,16,144.0
3,0,0,5,0,1,10,0,20,300.0
3,0,0,5,6,3,10,0,14,200.0
3,2,0,4,6,5,10,0,0,0.0
3,2,25,5,5,2,0,0,3,71.0
3,1,46,5,1,3,0,0,14,0.0
3,1,30,4,5,2,8,0,18,250.0
3,7,26,5,3,2,0,22350,22,200.0
9,1,39,5,0,2,0,21453,11,0.0
3,2,0,4,6,5,10,0,23,51.0
3,2,0,4,5,5,0,0,16,15.0
3,1,27,4,5,1,8,0,19,0.0
3,7,33,5,5,3,0,23152,22,20.0
9,2,0,4,5,5,0,0,0,0.0
3,0,0,5,5,3,10,0,19,233.0
9,2,0,5,7,5,10,21658,2,0.0
3,1,17,4,0,2,10,21804,20,75.0
3,2,40,4,5,5,8,0,16,0.0
3,1,52,5,5,1,8,0,17,120.0
3,0,0,5,3,3,10,0,15,105.0
3,2,67,4,0,3,8,0,10,0.0
3,1,39,5,0,2,0,21453,15,0.0
3,2,0,5,5,3,1,22107,0,63.0
3,1,51,5,1,3,0,0,10,0.0
3,1,23,5,3,3,8,0,15,70.0
3,1,41,5,0,5,2,0,15,0.0
3,2,0,5,6,2,10,22350,22,180.0
3,1,20,5,3,2,0,21453,22,0.0
3,2,56,4,5,5,8,0,10,20.0
3,2,28,5,1,1,2,22107,16,0.0
3,2,35,5,2,2,0,21658,17,140.0
3,1,18,5,1,1,10,22350,16,34.0
3,2,0,4,6,3,0,0,4,81.0
9,2,28,5,0,3,2,22100,22,0.0
9,2,31,5,6,2,0,0,17,0.0
3,1,23,5,1,5,0,0,19,0.0
3,1,78,5,6,2,1,22107,17,45.0
3,1,28,4,5,2,1,0,18,0.0
3,1,19,4,5,5,2,22107,21,0.0
3,1,40,4,6,5,8,0,19,0.0
11,1,60,0,7,5,10,21650,12,26.0
13,1,62,4,3,2,0,0,9,0.0
3,5,20,5,3,3,0,27465,0,136.0
3,0,0,5,3,5,10,0,18,0.0
9,0,0,5,3,5,10,0,15,67.0
3,2,0,4,5,5,0,0,12,0.0
3,1,50,5,5,2,0,22350,13,500.0
3,1,35,5,0,5,0,0,7,0.0
3,2,23,4,5,5,8,0,19,0.0
9,2,0,4,6,5,9,0,6,0.0
3,1,46,5,0,2,0,0,12,0.0
9,4,19,5,3,3,10,0,3,65.0
8,1,0,5,3,2,0,22350,5,40.0
3,2,19,4,6,5,0,0,12,0.0
1,1,52,4,6,1,8,0,7,145.0
3,1,59,6,1,3,2,21801,17,0.0
3,2,24,3,8,1,0,0,2,0.0
0,1,75,0,0,5,0,21804,19,0.0
9,2,0,4,0,5,0,0,0,0.0
9,2,0,5,6,5,1,22100,19,0.0
3,1,35,0,7,1,0,0,19,279.0
3,1,29,5,1,3,10,21460,19,184.0
3,1,27,5,3,5,10,21804,9,217.0
9,1,35,5,0,1,0,22350,7,51.0
3,0,0,5,5,5,10,0,18,92.0
3,2,0,4,6,5,5,0,19,51.0
17,0,0,5,5,2,10,0,18,10.0
8,7,51,5,3,1,5,23152,19,0.0
0,2,55,5,7,5,0,0,15,0.0
3,0,0,5,3,1,10,0,23,37.0
10,1,4,3,8,5,10,21954,19,85.0
3,2,48,0,7,5,8,0,11,0.0
3,1,34,5,0,3,0,0,18,516.0
9,0,0,5,8,3,10,0,16,100.0
3,1,25,5,5,1,8,0,20,100.0
3,1,50,5,0,2,2,22107,19,0.0
3,0,0,4,3,2,10,0,19,0.0
3,1,40,5,0,3,0,0,15,0.0
0,1,31,5,0,5,0,0,1,0.0
3,1,58,5,0,2,0,0,9,0.0
3,2,0,5,5,5,0,22350,18,300.0
3,2,0,5,1,2,2,21801,20,0.0
3,0,0,5,6,5,10,0,23,172.0
9,1,24,5,1,1,1,0,9,0.0
9,2,44,5,6,5,10,22107,13,155.0
3,1,53,5,5,2,8,0,15,68.0
3,1,48,5,5,1,10,0,15,76.0
3,1,19,5,6,2,0,22350,17,105.0
3,2,63,4,1,5,8,0,18,0.0
3,2,0,4,5,5,0,0,15,0.0
18,2,49,4,5,5,0,0,14,51.0
3,2,39,5,5,3,2,0,10,0.0
3,1,18,5,0,5,0,0,11,0.0
3,1,61,5,3,2,8,0,13,300.0
3,2,47,4,5,5,8,0,17,0.0
9,1,35,5,3,2,2,22350,9,95.0
18,2,0,4,1,5,10,0,12,0.0
10,1,6,5,3,5,0,0,20,0.0
3,1,53,5,5,1,8,0,8,515.0
3,1,58,5,0,2,0,0,21,0.0
3,2,0,4,5,5,0,0,18,0.0
10,2,0,3,8,5,10,21954,18,140.0
3,2,39,5,6,2,0,0,21,240.0
3,7,43,5,2,2,2,23152,3,183.0
3,1,59,5,0,5,1,22350,14,0.0
3,1,19,5,5,2,0,22350,17,0.0
3,2,0,5,3,5,10,0,10,0.0
0,2,47,5,7,1,0,0,17,0.0
3,0,0,5,3,5,10,0,15,30.0
3,1,29,5,6,2,0,22107,20,77.0
9,1,46,4,0,5,0,0,4,0.0
3,1,89,5,0,2,2,0,11,0.0
3,1,52,5,3,2,8,0,8,300.0
3,0,0,5,6,1,10,0,9,60.0
0,2,43,0,7,5,10,22106,15,51.0
6,1,40,5,3,1,1,0,0,15.0
3,1,31,5,6,2,0,0,17,0.0
3,2,46,5,5,1,8,0,16,42.0
3,2,0,4,3,5,3,0,9,51.0
3,0,0,4,6,3,10,0,4,81.0
3,1,41,5,5,2,8,0,18,0.0
3,1,60,5,6,3,0,21651,6,0.0
3,2,0,4,3,5,3,23101,12,150.0
3,1,29,5,6,3,1,22107,10,0.0
9,2,42,5,5,5,0,21703,12,0.0
3,1,22,5,3,5,0,0,7,0.0
3,1,23,5,0,3,2,21801,0,0.0
3,1,36,5,0,2,0,0,8,0.0
3,0,0,0,7,1,1,0,7,90.0
3,1,60,5,6,1,0,0,17,102.0
3,1,37,5,1,3,0,0,14,0.0
3,2,32,4,0,5,2,0,16,0.0
3,1,30,5,3,3,0,22350,15,300.0
3,2,50,4,5,5,2,0,14,0.0
9,1,37,5,5,5,8,0,10,0.0
3,0,0,2,3,1,10,0,18,111.0
3,1,69,4,1,2,2,0,19,0.0
3,1,53,5,1,3,0,0,11,0.0
9,2,53,4,3,5,8,0,15,0.0
3,1,26,5,5,1,3,0,20,100.0
3,1,31,5,5,3,0,0,20,0.0
3,1,0,5,5,1,5,22350,18,0.0
3,2,37,5,6,2,8,0,12,39.0
3,0,0,5,3,5,10,0,22,450.0
3,1,37,5,5,1,0,22350,19,0.0
3,1,18,5,0,2,0,22450,17,0.0
3,1,35,5,5,1,0,21703,16,0.0
3,1,83,5,0,1,2,21801,16,200.0
3,1,61,5,5,2,0,21703,7,0.0
3,1,78,5,0,3,2,21801,16,480.0
3,1,26,5,5,5,8,0,22,40.0
3,1,25,5,0,3,2,21804,13,384.0
3,1,23,5,3,1,1,0,20,0.0
3,2,36,4,5,2,8,0,15,0.0
3,1,37,5,5,2,0,22350,18,20.0
3,1,33,5,6,2,2,21453,16,0.0
3,1,44,5,5,1,8,0,15,108.0
6,1,0,4,5,2,0,0,15,141.0
3,2,32,4,5,5,0,0,17,0.0
3,1,20,1,0,2,10,1,12,0.0
3,2,0,4,3,5,2,0,12,0.0
3,2,29,5,2,3,0,21453,10,0.0
0,1,52,5,3,1,0,0,20,0.0
18,1,22,5,2,2,0,22107,3,0.0
3,1,50,5,5,1,8,21703,14,22.0
3,1,49,4,5,2,0,22350,18,60.0
3,2,0,4,5,5,2,0,11,0.0
3,2,0,4,5,5,10,0,16,0.0
0,1,26,0,3,1,0,21453,12,5.0
10,1,73,5,8,5,0,0,8,0.0
8,2,0,4,0,5,2,0,19,0.0
3,2,46,4,5,5,8,0,23,0.0
3,1,17,5,2,3,0,22350,2,400.0
6,1,51,5,3,1,3,22106,14,0.0
18,2,0,5,3,5,10,20002,1,160.0
9,2,47,4,3,1,0,0,15,0.0
18,6,0,5,3,2,10,22107,0,100.0
3,7,54,5,5,3,0,23152,0,250.0
3,0,0,4,2,1,10,0,0,312.0
3,1,18,5,0,3,0,0,12,0.0
3,1,22,5,5,5,8,0,18,0.0
3,2,36,5,3,5,0,21703,15,150.0
3,2,48,4,0,2,2,0,18,0.0
3,1,36,5,3,3,2,22350,9,101.0
